P2P_Bandwidth_Gbps,DDP_s,LocalAdam_s,DES_LOC_s,FAVG_OPT_s,Neuron_SP_s,ZeROpp_75pct_s,DS_AR_opt_75pct_1.2x_s,DS_MoE_91pct_3.2x_s,LocalSGD_K16_93.8pct_s,SlowMo_K12_91.7pct_s,BytePS_TopK_99.9pct_s,JAX_SPMD_50pct_1.15x_s,Flux_overlap_0pct_1.25x_s
1.887831e+00,4.5674e+07,7.0989e+05,4.4912e+05,3.5609e+05,2.5175e+05,1.1260e+07,1.1229e+07,4.0454e+06,2.9559e+06,3.8638e+06,2.6523e+05,2.2308e+07,4.4439e+07
1.906456e+00,4.5051e+07,7.0041e+05,4.4542e+05,3.5599e+05,2.4967e+05,1.1152e+07,1.1121e+07,4.0065e+06,2.9288e+06,3.8279e+06,2.6480e+05,2.2091e+07,4.4006e+07
1.925264e+00,4.4531e+07,6.9233e+05,4.4483e+05,3.5513e+05,2.4934e+05,1.1045e+07,1.1013e+07,3.9679e+06,2.9020e+06,3.7923e+06,2.6437e+05,2.1877e+07,4.3578e+07
1.944258e+00,4.4220e+07,6.8749e+05,4.4483e+05,3.5265e+05,2.4934e+05,1.0939e+07,1.0907e+07,3.9298e+06,2.8755e+06,3.7571e+06,2.6394e+05,2.1665e+07,4.3154e+07
1.963439e+00,4.3686e+07,6.8749e+05,4.4483e+05,3.5018e+05,2.4934e+05,1.0834e+07,1.0802e+07,3.8919e+06,2.8493e+06,3.7222e+06,2.6352e+05,2.1455e+07,4.2734e+07
1.982810e+00,4.3113e+07,6.8749e+05,4.3848e+05,3.4802e+05,2.4579e+05,1.0730e+07,1.0698e+07,3.8545e+06,2.8233e+06,3.6877e+06,2.6311e+05,2.1247e+07,4.2318e+07
2.002371e+00,4.2812e+07,6.8019e+05,4.2835e+05,3.4802e+05,2.4010e+05,1.0627e+07,1.0595e+07,3.8174e+06,2.7975e+06,3.6535e+06,2.6270e+05,2.1041e+07,4.1906e+07
2.022126e+00,4.2361e+07,6.6846e+05,4.2444e+05,3.4679e+05,2.3791e+05,1.0525e+07,1.0493e+07,3.7807e+06,2.7720e+06,3.6196e+06,2.6229e+05,2.0837e+07,4.1498e+07
2.042075e+00,4.1771e+07,6.6379e+05,4.2444e+05,3.4436e+05,2.3791e+05,1.0424e+07,1.0392e+07,3.7444e+06,2.7468e+06,3.5861e+06,2.6188e+05,2.0635e+07,4.1094e+07
2.062221e+00,4.1448e+07,6.5915e+05,4.2309e+05,3.4411e+05,2.3716e+05,1.0324e+07,1.0292e+07,3.7084e+06,2.7218e+06,3.5529e+06,2.6148e+05,2.0435e+07,4.0694e+07
2.082566e+00,4.1158e+07,6.5454e+05,4.1915e+05,3.4411e+05,2.3495e+05,1.0225e+07,1.0193e+07,3.6727e+06,2.6970e+06,3.5200e+06,2.6109e+05,2.0237e+07,4.0298e+07
2.103112e+00,4.0871e+07,6.4996e+05,4.1524e+05,3.4411e+05,2.3276e+05,1.0127e+07,1.0095e+07,3.6374e+06,2.6725e+06,3.4875e+06,2.6070e+05,2.0041e+07,3.9906e+07
2.123861e+00,4.0395e+07,6.4845e+05,4.1524e+05,3.4250e+05,2.3276e+05,1.0030e+07,9.9982e+06,3.6025e+06,2.6482e+06,3.4553e+06,2.6031e+05,1.9847e+07,3.9517e+07
2.144814e+00,3.9848e+07,6.4795e+05,4.1524e+05,3.4024e+05,2.3276e+05,9.9334e+06,9.9021e+06,3.5678e+06,2.6242e+06,3.4233e+06,2.5992e+05,1.9655e+07,3.9133e+07
2.165974e+00,3.9569e+07,6.3892e+05,4.1407e+05,3.4024e+05,2.3210e+05,9.8382e+06,9.8069e+06,3.5336e+06,2.6004e+06,3.3917e+06,2.5954e+05,1.9464e+07,3.8752e+07
2.187342e+00,3.9293e+07,6.3394e+05,4.1085e+05,3.3813e+05,2.3030e+05,9.7439e+06,9.7126e+06,3.4996e+06,2.5768e+06,3.3604e+06,2.5917e+05,1.9276e+07,3.8375e+07
2.208922e+00,3.9018e+07,6.3394e+05,4.1085e+05,3.3342e+05,2.3030e+05,9.6506e+06,9.6193e+06,3.4660e+06,2.5535e+06,3.3294e+06,2.5879e+05,1.9089e+07,3.8001e+07
2.230714e+00,3.8520e+07,6.2660e+05,4.0688e+05,3.3262e+05,2.2807e+05,9.5581e+06,9.5268e+06,3.4327e+06,2.5304e+06,3.2987e+06,2.5842e+05,1.8904e+07,3.7632e+07
2.252721e+00,3.8041e+07,6.2165e+05,4.0215e+05,3.3212e+05,2.2542e+05,9.4666e+06,9.4353e+06,3.3998e+06,2.5075e+06,3.2684e+06,2.5806e+05,1.8721e+07,3.7265e+07
2.274946e+00,3.7775e+07,6.2165e+05,3.9747e+05,3.2979e+05,2.2280e+05,9.3759e+06,9.3446e+06,3.3672e+06,2.4848e+06,3.2383e+06,2.5769e+05,1.8540e+07,3.6903e+07
2.297389e+00,3.7352e+07,6.2165e+05,3.9747e+05,3.2888e+05,2.2280e+05,9.2862e+06,9.2549e+06,3.3348e+06,2.4624e+06,3.2085e+06,2.5733e+05,1.8360e+07,3.6544e+07
2.320054e+00,3.6832e+07,6.2165e+05,3.9747e+05,3.2888e+05,2.2280e+05,9.1973e+06,9.1660e+06,3.3028e+06,2.4402e+06,3.1789e+06,2.5698e+05,1.8182e+07,3.6188e+07
2.342943e+00,3.6572e+07,6.2165e+05,3.9244e+05,3.2888e+05,2.1998e+05,9.1093e+06,9.0780e+06,3.2712e+06,2.4182e+06,3.1497e+06,2.5663e+05,1.8006e+07,3.5836e+07
2.366057e+00,3.6220e+07,6.2165e+05,3.8679e+05,3.2801e+05,2.1681e+05,9.0221e+06,8.9908e+06,3.2398e+06,2.3964e+06,3.1208e+06,2.5628e+05,1.7832e+07,3.5488e+07
2.389400e+00,3.5715e+07,6.1282e+05,3.8679e+05,3.2571e+05,2.1681e+05,8.9358e+06,8.9045e+06,3.2087e+06,2.3748e+06,3.0921e+06,2.5593e+05,1.7659e+07,3.5142e+07
2.412973e+00,3.5408e+07,6.0286e+05,3.8679e+05,3.2518e+05,2.1681e+05,8.8504e+06,8.8191e+06,3.1779e+06,2.3534e+06,3.0638e+06,2.5559e+05,1.7488e+07,3.4800e+07
2.436778e+00,3.5160e+07,5.9308e+05,3.8602e+05,3.2448e+05,2.1638e+05,8.7657e+06,8.7344e+06,3.1475e+06,2.3323e+06,3.0357e+06,2.5525e+05,1.7319e+07,3.4462e+07
2.460818e+00,3.4914e+07,5.8345e+05,3.8109e+05,3.1996e+05,2.1361e+05,8.6819e+06,8.6506e+06,3.1173e+06,2.3113e+06,3.0078e+06,2.5492e+05,1.7152e+07,3.4127e+07
2.485096e+00,3.4539e+07,5.7688e+05,3.7861e+05,3.1790e+05,2.1222e+05,8.5989e+06,8.5676e+06,3.0874e+06,2.2906e+06,2.9803e+06,2.5459e+05,1.6986e+07,3.3795e+07
2.509613e+00,3.4058e+07,5.7285e+05,3.7816e+05,3.1790e+05,2.1198e+05,8.5168e+06,8.4855e+06,3.0579e+06,2.2700e+06,2.9530e+06,2.5426e+05,1.6821e+07,3.3466e+07
2.534372e+00,3.3803e+07,5.6885e+05,3.7682e+05,3.1584e+05,2.1122e+05,8.4354e+06,8.4041e+06,3.0286e+06,2.2497e+06,2.9260e+06,2.5393e+05,1.6659e+07,3.3141e+07
2.559375e+00,3.3566e+07,5.6362e+05,3.7464e+05,3.1433e+05,2.1000e+05,8.3548e+06,8.3235e+06,2.9996e+06,2.2296e+06,2.8993e+06,2.5361e+05,1.6497e+07,3.2818e+07
2.584624e+00,3.3332e+07,5.5577e+05,3.7080e+05,3.1433e+05,2.0785e+05,8.2750e+06,8.2437e+06,2.9708e+06,2.2096e+06,2.8728e+06,2.5329e+05,1.6338e+07,3.2499e+07
2.610123e+00,3.2936e+07,5.5577e+05,3.7080e+05,3.1433e+05,2.0785e+05,8.1960e+06,8.1647e+06,2.9424e+06,2.1899e+06,2.8465e+06,2.5297e+05,1.6180e+07,3.2183e+07
2.635874e+00,3.2497e+07,5.5577e+05,3.7080e+05,3.1433e+05,2.0785e+05,8.1178e+06,8.0865e+06,2.9142e+06,2.1703e+06,2.8206e+06,2.5266e+05,1.6023e+07,3.1870e+07
2.661878e+00,3.2270e+07,5.5577e+05,3.6963e+05,3.1433e+05,2.0719e+05,8.0403e+06,8.0090e+06,2.8863e+06,2.1509e+06,2.7948e+06,2.5235e+05,1.5868e+07,3.1560e+07
2.688139e+00,3.1937e+07,5.5330e+05,3.6705e+05,3.1433e+05,2.0574e+05,7.9636e+06,7.9323e+06,2.8587e+06,2.1318e+06,2.7694e+06,2.5204e+05,1.5715e+07,3.1254e+07
2.714659e+00,3.1492e+07,5.4432e+05,3.6448e+05,3.1433e+05,2.0431e+05,7.8877e+06,7.8564e+06,2.8314e+06,2.1128e+06,2.7442e+06,2.5174e+05,1.5563e+07,3.0950e+07
2.741441e+00,3.1242e+07,5.3548e+05,3.6448e+05,3.1433e+05,2.0431e+05,7.8124e+06,7.7811e+06,2.8043e+06,2.0940e+06,2.7192e+06,2.5144e+05,1.5413e+07,3.0649e+07
2.768487e+00,3.1024e+07,5.2896e+05,3.6448e+05,3.1433e+05,2.0431e+05,7.7380e+06,7.7067e+06,2.7775e+06,2.0753e+06,2.6945e+06,2.5114e+05,1.5264e+07,3.0351e+07
2.795799e+00,3.0807e+07,5.2896e+05,3.6052e+05,3.1433e+05,2.0209e+05,7.6642e+06,7.6329e+06,2.7509e+06,2.0569e+06,2.6700e+06,2.5085e+05,1.5116e+07,3.0056e+07
2.823382e+00,3.0455e+07,5.2660e+05,3.5599e+05,3.1433e+05,1.9955e+05,7.5912e+06,7.5599e+06,2.7246e+06,2.0386e+06,2.6457e+06,2.5055e+05,1.4970e+07,2.9764e+07
2.851236e+00,3.0036e+07,5.2292e+05,3.5596e+05,3.1433e+05,1.9953e+05,7.5188e+06,7.4875e+06,2.6986e+06,2.0206e+06,2.6217e+06,2.5027e+05,1.4825e+07,2.9474e+07
2.879365e+00,2.9826e+07,5.1926e+05,3.5471e+05,3.1433e+05,1.9883e+05,7.4472e+06,7.4159e+06,2.6728e+06,2.0027e+06,2.5979e+06,2.4998e+05,1.4682e+07,2.9188e+07
2.907772e+00,2.9532e+07,5.1713e+05,3.5347e+05,3.1433e+05,1.9813e+05,7.3763e+06,7.3450e+06,2.6473e+06,1.9849e+06,2.5744e+06,2.4970e+05,1.4540e+07,2.8904e+07
2.936458e+00,2.9120e+07,5.1713e+05,3.5223e+05,3.1321e+05,1.9744e+05,7.3061e+06,7.2748e+06,2.6220e+06,1.9674e+06,2.5511e+06,2.4941e+05,1.4400e+07,2.8623e+07
2.965428e+00,2.8876e+07,5.0848e+05,3.5001e+05,3.1321e+05,1.9619e+05,7.2365e+06,7.2052e+06,2.5970e+06,1.9500e+06,2.5280e+06,2.4914e+05,1.4261e+07,2.8345e+07
2.994684e+00,2.8674e+07,5.0138e+05,3.4802e+05,3.1321e+05,1.9508e+05,7.1677e+06,7.1364e+06,2.5722e+06,1.9328e+06,2.5051e+06,2.4886e+05,1.4123e+07,2.8070e+07
3.024228e+00,2.8474e+07,5.0138e+05,3.4802e+05,3.1321e+05,1.9508e+05,7.0995e+06,7.0682e+06,2.5476e+06,1.9157e+06,2.4825e+06,2.4859e+05,1.3987e+07,2.7797e+07
3.054064e+00,2.8161e+07,5.0138e+05,3.4662e+05,3.1268e+05,1.9429e+05,7.0320e+06,7.0007e+06,2.5233e+06,1.8988e+06,2.4601e+06,2.4832e+05,1.3852e+07,2.7527e+07
3.084194e+00,2.7768e+07,5.0138e+05,3.4420e+05,3.0833e+05,1.9294e+05,6.9651e+06,6.9338e+06,2.4993e+06,1.8821e+06,2.4379e+06,2.4805e+05,1.3718e+07,2.7259e+07
3.114622e+00,2.7567e+07,4.9877e+05,3.4179e+05,3.0816e+05,1.9159e+05,6.8989e+06,6.8676e+06,2.4754e+06,1.8656e+06,2.4159e+06,2.4779e+05,1.3585e+07,2.6995e+07
3.145349e+00,2.7307e+07,4.9424e+05,3.4079e+05,3.0700e+05,1.9103e+05,6.8333e+06,6.8020e+06,2.4518e+06,1.8492e+06,2.3941e+06,2.4752e+05,1.3454e+07,2.6732e+07
3.176380e+00,2.6927e+07,4.9424e+05,3.4079e+05,3.0371e+05,1.9103e+05,6.7684e+06,6.7371e+06,2.4284e+06,1.8330e+06,2.3726e+06,2.4726e+05,1.3325e+07,2.6473e+07
3.207717e+00,2.6689e+07,4.9169e+05,3.4079e+05,3.0096e+05,1.9103e+05,6.7041e+06,6.6728e+06,2.4053e+06,1.8169e+06,2.3512e+06,2.4701e+05,1.3196e+07,2.6216e+07
3.239363e+00,2.6503e+07,4.8826e+05,3.4079e+05,2.9872e+05,1.9103e+05,6.6405e+06,6.6092e+06,2.3824e+06,1.8010e+06,2.3301e+06,2.4675e+05,1.3069e+07,2.5961e+07
3.271321e+00,2.6317e+07,4.8484e+05,3.3833e+05,2.9872e+05,1.8965e+05,6.5774e+06,6.5461e+06,2.3597e+06,1.7852e+06,2.3092e+06,2.4650e+05,1.2943e+07,2.5709e+07
3.303594e+00,2.6040e+07,4.8319e+05,3.3641e+05,2.9872e+05,1.8857e+05,6.5150e+06,6.4837e+06,2.3372e+06,1.7696e+06,2.2884e+06,2.4625e+05,1.2818e+07,2.5459e+07
3.336186e+00,2.5677e+07,4.8319e+05,3.3641e+05,2.9872e+05,1.8857e+05,6.4532e+06,6.4219e+06,2.3150e+06,1.7541e+06,2.2679e+06,2.4600e+05,1.2694e+07,2.5212e+07
3.369100e+00,2.5479e+07,4.7713e+05,3.3429e+05,2.9778e+05,1.8738e+05,6.3920e+06,6.3607e+06,2.2929e+06,1.7388e+06,2.2476e+06,2.4576e+05,1.2572e+07,2.4967e+07
3.402338e+00,2.5301e+07,4.7237e+05,3.3262e+05,2.9704e+05,1.8645e+05,6.3314e+06,6.3001e+06,2.2711e+06,1.7237e+06,2.2275e+06,2.4552e+05,1.2450e+07,2.4725e+07
3.435904e+00,2.5124e+07,4.7237e+05,3.3262e+05,2.9704e+05,1.8645e+05,6.2714e+06,6.2401e+06,2.2495e+06,1.7087e+06,2.2075e+06,2.4528e+05,1.2330e+07,2.4484e+07
3.469801e+00,2.4831e+07,4.6793e+05,3.3105e+05,2.9599e+05,1.8557e+05,6.2119e+06,6.1806e+06,2.2281e+06,1.6938e+06,2.1878e+06,2.4504e+05,1.2212e+07,2.4247e+07
3.504033e+00,2.4495e+07,4.6180e+05,3.2874e+05,2.9453e+05,1.8427e+05,6.1531e+06,6.1218e+06,2.2069e+06,1.6791e+06,2.1683e+06,2.4480e+05,1.2094e+07,2.4011e+07
3.538602e+00,2.4324e+07,4.6180e+05,3.2644e+05,2.9453e+05,1.8298e+05,6.0948e+06,6.0635e+06,2.1859e+06,1.6645e+06,2.1489e+06,2.4457e+05,1.1977e+07,2.3778e+07
3.573512e+00,2.4154e+07,4.6035e+05,3.2467e+05,2.9337e+05,1.8199e+05,6.0371e+06,6.0058e+06,2.1652e+06,1.6501e+06,2.1298e+06,2.4434e+05,1.1862e+07,2.3547e+07
3.608767e+00,2.3985e+07,4.5714e+05,3.2353e+05,2.9081e+05,1.8135e+05,5.9799e+06,5.9486e+06,2.1446e+06,1.6358e+06,2.1108e+06,2.4411e+05,1.1748e+07,2.3319e+07
3.644370e+00,2.3678e+07,4.5394e+05,3.2240e+05,2.8785e+05,1.8072e+05,5.9234e+06,5.8921e+06,2.1242e+06,1.6217e+06,2.0920e+06,2.4388e+05,1.1634e+07,2.3092e+07
3.680324e+00,2.3348e+07,4.5147e+05,3.2102e+05,2.8588e+05,1.7994e+05,5.8673e+06,5.8360e+06,2.1041e+06,1.6077e+06,2.0734e+06,2.4366e+05,1.1522e+07,2.2868e+07
3.716632e+00,2.3023e+07,4.5147e+05,3.1877e+05,2.8588e+05,1.7946e+05,5.8118e+06,5.7805e+06,2.0841e+06,1.5938e+06,2.0550e+06,2.4344e+05,1.1411e+07,2.2646e+07
3.753299e+00,2.2800e+07,4.4954e+05,3.1790e+05,2.8588e+05,1.7946e+05,5.7569e+06,5.7256e+06,2.0643e+06,1.5801e+06,2.0367e+06,2.4322e+05,1.1302e+07,2.2427e+07
3.790327e+00,2.2640e+07,4.4640e+05,3.1790e+05,2.8588e+05,1.7946e+05,5.7025e+06,5.6712e+06,2.0447e+06,1.5665e+06,2.0187e+06,2.4300e+05,1.1193e+07,2.2209e+07
3.827721e+00,2.2482e+07,4.4328e+05,3.1790e+05,2.8588e+05,1.7946e+05,5.6486e+06,5.6173e+06,2.0253e+06,1.5530e+06,2.0008e+06,2.4278e+05,1.1085e+07,2.1994e+07
3.865484e+00,2.2265e+07,4.4256e+05,3.1562e+05,2.8588e+05,1.7946e+05,5.5953e+06,5.5640e+06,2.0061e+06,1.5397e+06,1.9831e+06,2.4257e+05,1.0978e+07,2.1780e+07
3.903619e+00,2.1954e+07,4.4256e+05,3.0977e+05,2.8367e+05,1.7946e+05,5.5424e+06,5.5111e+06,1.9871e+06,1.5265e+06,1.9655e+06,2.4236e+05,1.0873e+07,2.1569e+07
3.942130e+00,2.1766e+07,4.4256e+05,3.0846e+05,2.7584e+05,1.7946e+05,5.4901e+06,5.4588e+06,1.9683e+06,1.5134e+06,1.9482e+06,2.4215e+05,1.0768e+07,2.1360e+07
3.981022e+00,2.1614e+07,4.4137e+05,3.0846e+05,2.6955e+05,1.7946e+05,5.4383e+06,5.4070e+06,1.9496e+06,1.5004e+06,1.9310e+06,2.4194e+05,1.0664e+07,2.1152e+07
4.020297e+00,2.1463e+07,4.4137e+05,3.0846e+05,2.6955e+05,1.7946e+05,5.3870e+06,5.3557e+06,1.9312e+06,1.4876e+06,1.9139e+06,2.4174e+05,1.0562e+07,2.0947e+07
4.059960e+00,2.1231e+07,4.3968e+05,3.0846e+05,2.6955e+05,1.7946e+05,5.3363e+06,5.3050e+06,1.9129e+06,1.4749e+06,1.8971e+06,2.4153e+05,1.0460e+07,2.0744e+07
4.100013e+00,2.0935e+07,4.3661e+05,3.0744e+05,2.6955e+05,1.7946e+05,5.2860e+06,5.2547e+06,1.8948e+06,1.4623e+06,1.8804e+06,2.4133e+05,1.0360e+07,2.0543e+07
4.140462e+00,2.0779e+07,4.3640e+05,3.0396e+05,2.6955e+05,1.7946e+05,5.2361e+06,5.2048e+06,1.8768e+06,1.4499e+06,1.8639e+06,2.4113e+05,1.0260e+07,2.0344e+07
4.181311e+00,2.0634e+07,4.3493e+05,3.0155e+05,2.6955e+05,1.7946e+05,5.1868e+06,5.1555e+06,1.8591e+06,1.4376e+06,1.8475e+06,2.4094e+05,1.0161e+07,2.0146e+07
4.222562e+00,2.0490e+07,4.3038e+05,3.0155e+05,2.6955e+05,1.7946e+05,5.1380e+06,5.1067e+06,1.8415e+06,1.4253e+06,1.8313e+06,2.4074e+05,1.0064e+07,1.9951e+07
4.264220e+00,2.0145e+07,4.2658e+05,3.0155e+05,2.6955e+05,1.7946e+05,5.0896e+06,5.0583e+06,1.8241e+06,1.4133e+06,1.8152e+06,2.4055e+05,9.9670e+06,1.9758e+07
4.306289e+00,1.9765e+07,4.2343e+05,3.0155e+05,2.6953e+05,1.7946e+05,5.0417e+06,5.0104e+06,1.8069e+06,1.4013e+06,1.7993e+06,2.4036e+05,9.8712e+06,1.9566e+07
4.348773e+00,1.9765e+07,4.2343e+05,3.0151e+05,2.6671e+05,1.7946e+05,4.9943e+06,4.9630e+06,1.7898e+06,1.3894e+06,1.7836e+06,2.4017e+05,9.7764e+06,1.9376e+07
4.391676e+00,1.9632e+07,4.2152e+05,3.0076e+05,2.6639e+05,1.7946e+05,4.9474e+06,4.9161e+06,1.7729e+06,1.3777e+06,1.7680e+06,2.3998e+05,9.6824e+06,1.9189e+07
4.435002e+00,1.9358e+07,4.1760e+05,3.0076e+05,2.6639e+05,1.7946e+05,4.9009e+06,4.8696e+06,1.7561e+06,1.3661e+06,1.7525e+06,2.3979e+05,9.5895e+06,1.9003e+07
4.478756e+00,1.9206e+07,4.1709e+05,3.0076e+05,2.6639e+05,1.7946e+05,4.8548e+06,4.8235e+06,1.7396e+06,1.3546e+06,1.7373e+06,2.3961e+05,9.4974e+06,1.8818e+07
4.522942e+00,1.9037e+07,4.1609e+05,3.0076e+05,2.6639e+05,1.7946e+05,4.8092e+06,4.7779e+06,1.7231e+06,1.3432e+06,1.7221e+06,2.3943e+05,9.4062e+06,1.8636e+07
4.567563e+00,1.8772e+07,4.1222e+05,3.0076e+05,2.6639e+05,1.7946e+05,4.7641e+06,4.7328e+06,1.7069e+06,1.3319e+06,1.7071e+06,2.3925e+05,9.3159e+06,1.8455e+07
4.612625e+00,1.8594e+07,4.0961e+05,3.0076e+05,2.6639e+05,1.7946e+05,4.7194e+06,4.6881e+06,1.6908e+06,1.3207e+06,1.6923e+06,2.3907e+05,9.2265e+06,1.8277e+07
4.658131e+00,1.8464e+07,4.0758e+05,3.0042e+05,2.6639e+05,1.7946e+05,4.6751e+06,4.6438e+06,1.6749e+06,1.3096e+06,1.6776e+06,2.3889e+05,9.1379e+06,1.8099e+07
4.704086e+00,1.8335e+07,4.0190e+05,3.0042e+05,2.6639e+05,1.7946e+05,4.6313e+06,4.6000e+06,1.6591e+06,1.2987e+06,1.6630e+06,2.3872e+05,9.0503e+06,1.7924e+07
4.750495e+00,1.8207e+07,3.9981e+05,3.0042e+05,2.6639e+05,1.7946e+05,4.5879e+06,4.5566e+06,1.6435e+06,1.2878e+06,1.6486e+06,2.3854e+05,8.9634e+06,1.7751e+07
4.797361e+00,1.8079e+07,3.9981e+05,3.0042e+05,2.6639e+05,1.7946e+05,4.5449e+06,4.5136e+06,1.6280e+06,1.2771e+06,1.6344e+06,2.3837e+05,8.8775e+06,1.7579e+07
4.844690e+00,1.7791e+07,3.9981e+05,3.0042e+05,2.6639e+05,1.7946e+05,4.5023e+06,4.4710e+06,1.6127e+06,1.2664e+06,1.6202e+06,2.3820e+05,8.7923e+06,1.7408e+07
4.892486e+00,1.7498e+07,3.9981e+05,3.0001e+05,2.6639e+05,1.7946e+05,4.4602e+06,4.4289e+06,1.5975e+06,1.2559e+06,1.6062e+06,2.3803e+05,8.7080e+06,1.7240e+07
4.940753e+00,1.7327e+07,3.9981e+05,2.9791e+05,2.6604e+05,1.7946e+05,4.4184e+06,4.3871e+06,1.5825e+06,1.2455e+06,1.5924e+06,2.3786e+05,8.6246e+06,1.7073e+07
4.989496e+00,1.7186e+07,3.9981e+05,2.9583e+05,2.6418e+05,1.7946e+05,4.3771e+06,4.3458e+06,1.5676e+06,1.2351e+06,1.5786e+06,2.3770e+05,8.5419e+06,1.6907e+07
5.038721e+00,1.7066e+07,3.9450e+05,2.9376e+05,2.6233e+05,1.7946e+05,4.3362e+06,4.3049e+06,1.5528e+06,1.2249e+06,1.5651e+06,2.3753e+05,8.4601e+06,1.6744e+07
5.088430e+00,1.6946e+07,3.8359e+05,2.9370e+05,2.6228e+05,1.7946e+05,4.2956e+06,4.2643e+06,1.5383e+06,1.2148e+06,1.5516e+06,2.3737e+05,8.3790e+06,1.6582e+07
5.138631e+00,1.6786e+07,3.7390e+05,2.9321e+05,2.6228e+05,1.7946e+05,4.2555e+06,4.2242e+06,1.5238e+06,1.2047e+06,1.5383e+06,2.3721e+05,8.2987e+06,1.6421e+07
5.189326e+00,1.6552e+07,3.6611e+05,2.9184e+05,2.6228e+05,1.7946e+05,4.2158e+06,4.1845e+06,1.5095e+06,1.1948e+06,1.5251e+06,2.3705e+05,8.2193e+06,1.6262e+07
5.240522e+00,1.6407e+07,3.6343e+05,2.9048e+05,2.6091e+05,1.7946e+05,4.1764e+06,4.1451e+06,1.4953e+06,1.1850e+06,1.5120e+06,2.3690e+05,8.1406e+06,1.6105e+07
5.292223e+00,1.6292e+07,3.6247e+05,2.8912e+05,2.5909e+05,1.7946e+05,4.1375e+06,4.1062e+06,1.4813e+06,1.1752e+06,1.4991e+06,2.3674e+05,8.0626e+06,1.5949e+07
5.344434e+00,1.6178e+07,3.6152e+05,2.8777e+05,2.5728e+05,1.7946e+05,4.0989e+06,4.0676e+06,1.4674e+06,1.1656e+06,1.4863e+06,2.3659e+05,7.9855e+06,1.5795e+07
5.397160e+00,1.6007e+07,3.6057e+05,2.8712e+05,2.5641e+05,1.7946e+05,4.0607e+06,4.0294e+06,1.4537e+06,1.1560e+06,1.4736e+06,2.3643e+05,7.9090e+06,1.5642e+07
5.450406e+00,1.5784e+07,3.5962e+05,2.8712e+05,2.5641e+05,1.7946e+05,4.0228e+06,3.9915e+06,1.4400e+06,1.1466e+06,1.4610e+06,2.3628e+05,7.8334e+06,1.5490e+07
5.504177e+00,1.5663e+07,3.5868e+05,2.8350e+05,2.5479e+05,1.7946e+05,3.9854e+06,3.9541e+06,1.4266e+06,1.1372e+06,1.4486e+06,2.3613e+05,7.7584e+06,1.5341e+07
5.558479e+00,1.5522e+07,3.5773e+05,2.8070e+05,2.5352e+05,1.7946e+05,3.9483e+06,3.9170e+06,1.4132e+06,1.1279e+06,1.4363e+06,2.3598e+05,7.6842e+06,1.5192e+07
5.613317e+00,1.5305e+07,3.5679e+05,2.8070e+05,2.5352e+05,1.7946e+05,3.9115e+06,3.8802e+06,1.4000e+06,1.1187e+06,1.4241e+06,2.3584e+05,7.6108e+06,1.5045e+07
5.668695e+00,1.5164e+07,3.5586e+05,2.8070e+05,2.5352e+05,1.7946e+05,3.8752e+06,3.8439e+06,1.3869e+06,1.1096e+06,1.4120e+06,2.3569e+05,7.5380e+06,1.4900e+07
5.724620e+00,1.5058e+07,3.5492e+05,2.8070e+05,2.5352e+05,1.7946e+05,3.8391e+06,3.8078e+06,1.3739e+06,1.1006e+06,1.4000e+06,2.3555e+05,7.4660e+06,1.4756e+07
5.781097e+00,1.4953e+07,3.5399e+05,2.8070e+05,2.5352e+05,1.7946e+05,3.8035e+06,3.7722e+06,1.3611e+06,1.0917e+06,1.3882e+06,2.3540e+05,7.3946e+06,1.4613e+07
5.838131e+00,1.4801e+07,3.5306e+05,2.7981e+05,2.5352e+05,1.7946e+05,3.7681e+06,3.7368e+06,1.3484e+06,1.0829e+06,1.3765e+06,2.3526e+05,7.3240e+06,1.4472e+07
5.895728e+00,1.4595e+07,3.5213e+05,2.7785e+05,2.5352e+05,1.7946e+05,3.7332e+06,3.7019e+06,1.3358e+06,1.0741e+06,1.3649e+06,2.3512e+05,7.2540e+06,1.4332e+07
5.953892e+00,1.4477e+07,3.4991e+05,2.7591e+05,2.5055e+05,1.7946e+05,3.6985e+06,3.6672e+06,1.3233e+06,1.0655e+06,1.3534e+06,2.3498e+05,7.1848e+06,1.4193e+07
6.012631e+00,1.4375e+07,3.4747e+05,2.7442e+05,2.4785e+05,1.7946e+05,3.6642e+06,3.6329e+06,1.3109e+06,1.0569e+06,1.3420e+06,2.3485e+05,7.1162e+06,1.4056e+07
6.071949e+00,1.4275e+07,3.4504e+05,2.7442e+05,2.4785e+05,1.7946e+05,3.6303e+06,3.5990e+06,1.2987e+06,1.0484e+06,1.3307e+06,2.3471e+05,7.0482e+06,1.3920e+07
6.131852e+00,1.4114e+07,3.4411e+05,2.7442e+05,2.4785e+05,1.7946e+05,3.5966e+06,3.5653e+06,1.2866e+06,1.0400e+06,1.3195e+06,2.3458e+05,6.9810e+06,1.3786e+07
6.192347e+00,1.3918e+07,3.4411e+05,2.7442e+05,2.4785e+05,1.7946e+05,3.5633e+06,3.5320e+06,1.2746e+06,1.0317e+06,1.3085e+06,2.3444e+05,6.9144e+06,1.3652e+07
6.253438e+00,1.3820e+07,3.4411e+05,2.7442e+05,2.4785e+05,1.7946e+05,3.5304e+06,3.4991e+06,1.2628e+06,1.0234e+06,1.2975e+06,2.3431e+05,6.8484e+06,1.3520e+07
