step,DDP_ratio,DES_LOC_ratio,Local_Adam_ratio,FAVG_OPT_ratio,Neuron_SP_ratio
9240.0,1.000000,1.335067,1.178548,1.629673,1.292847
9250.0,1.000000,1.329409,1.178334,1.627715,1.288633
9260.0,1.000000,1.323765,1.178120,1.625763,1.287662
9270.0,1.000000,1.320388,1.177994,1.624099,1.289596
9280.0,1.000000,1.320388,1.177994,1.622853,1.295943
9290.0,1.000000,1.320388,1.177994,1.621609,1.289315
9300.0,1.000000,1.322307,1.466707,1.625197,1.278636
9310.0,1.000000,1.324705,1.827597,1.629990,1.268202
9320.0,1.000000,1.327222,2.152482,1.635145,1.282255
9330.0,1.000000,1.330818,2.153305,1.643534,1.287536
9340.0,1.000000,1.334412,2.154128,1.651924,1.293661
9350.0,1.000000,1.337068,2.212708,1.658950,1.278714
9360.0,1.000000,1.338312,2.357925,1.663930,1.277876
9370.0,1.000000,1.339558,2.503142,1.668908,1.274775
9380.0,1.000000,1.339480,2.530819,1.668302,1.270672
9390.0,1.000000,1.339074,2.529120,1.666306,1.261935
9400.0,1.000000,1.338869,2.480157,1.663878,1.259398
9410.0,1.000000,1.340471,2.005132,1.657496,1.260575
9420.0,1.000000,1.342076,1.528967,1.651095,1.265731
9430.0,1.000000,1.343042,1.242868,1.647250,1.263529
9440.0,1.000000,1.343042,1.243237,1.647250,1.281463
9450.0,1.000000,1.343042,1.243606,1.647250,1.287646
9460.0,1.000000,1.339558,1.240832,1.647250,1.292163
9470.0,1.000000,1.334579,1.236716,1.647250,1.268434
9480.0,1.000000,1.329458,1.232860,1.646931,1.261041
9490.0,1.000000,1.323077,1.231384,1.643762,1.244894
9500.0,1.000000,1.316715,1.229914,1.640604,1.248371
9510.0,1.000000,1.313052,1.230099,1.638059,1.242860
9520.0,1.000000,1.313427,1.232768,1.636429,1.251610
9530.0,1.000000,1.313805,1.235442,1.634795,1.246025
9540.0,1.000000,1.314788,1.533122,1.630820,1.245125
9550.0,1.000000,1.316032,1.957229,1.625842,1.239054
9560.0,1.000000,1.317633,2.325013,1.622079,1.246558
9570.0,1.000000,1.322426,2.185903,1.629270,1.248512
9580.0,1.000000,1.327222,2.046790,1.636463,1.243797
9590.0,1.000000,1.330577,1.989854,1.642216,1.232951
9600.0,1.000000,1.331776,2.056176,1.645813,1.240796
9610.0,1.000000,1.332975,2.122500,1.649407,1.250789
9620.0,1.000000,1.334174,2.141557,1.652165,1.249629
9630.0,1.000000,1.335373,2.140359,1.654562,1.235200
9640.0,1.000000,1.336571,2.139160,1.656960,1.220835
9650.0,1.000000,1.335650,2.215626,1.647401,1.224511
9660.0,1.000000,1.334730,2.292128,1.637839,1.226285
9670.0,1.000000,1.328655,2.338489,1.630818,1.225582
9680.0,1.000000,1.314849,2.339591,1.627617,1.210800
9690.0,1.000000,1.301036,2.340697,1.624416,1.207948
9700.0,1.000000,1.284601,2.342566,1.623730,1.213199
9710.0,1.000000,1.267038,2.344763,1.624125,1.222698
9720.0,1.000000,1.249464,2.346963,1.624520,1.223394
9730.0,1.000000,1.250409,2.417225,1.623669,1.214063
9740.0,1.000000,1.251356,2.487525,1.622821,1.230335
9750.0,1.000000,1.259536,2.530847,1.622466,1.227826
9760.0,1.000000,1.278575,2.533667,1.622861,1.238194
9770.0,1.000000,1.297623,2.536489,1.623256,1.219998
9780.0,1.000000,1.309132,2.181686,1.622218,1.221671
9790.0,1.000000,1.317420,1.672561,1.620556,1.219912
9800.0,1.000000,1.325733,1.162213,1.618891,1.213449
9810.0,1.000000,1.248541,1.094543,1.529351,1.135214
9820.0,1.000000,1.179842,1.034317,1.449658,1.076182
9830.0,1.000000,1.144085,1.002241,1.410626,1.048349
9840.0,1.000000,1.148974,1.004697,1.422425,1.052027
9850.0,1.000000,1.153888,1.007167,1.434285,1.048491
9860.0,1.000000,1.155252,1.230528,1.437531,1.045608
9870.0,1.000000,1.155092,1.547991,1.437077,1.046986
9880.0,1.000000,1.154930,1.864790,1.436621,1.046607
9890.0,1.000000,1.155811,1.803649,1.436166,1.058889
9900.0,1.000000,1.156690,1.742635,1.435712,1.058169
9910.0,1.000000,1.158629,1.628157,1.432990,1.057502
9920.0,1.000000,1.163061,1.388081,1.424961,1.050616
9930.0,1.000000,1.167506,1.147060,1.416897,1.054474
9940.0,1.000000,1.178184,1.082936,1.424299,1.059576
9950.0,1.000000,1.191793,1.095124,1.438617,1.068477
9960.0,1.000000,1.205719,1.107595,1.453272,1.077905
9970.0,1.000000,1.248954,1.145731,1.512600,1.124930
9980.0,1.000000,1.295869,1.187111,1.576979,1.173702
9990.0,1.000000,1.328257,1.217324,1.624186,1.211217
10000.0,1.000000,1.318617,1.214286,1.620132,1.205219
10010.0,1.000000,1.309020,1.211260,1.616096,1.206545
10020.0,1.000000,1.319688,1.213410,1.618963,1.211067
10030.0,1.000000,1.339151,1.217801,1.624822,1.216052
10040.0,1.000000,1.358749,1.222220,1.630719,1.212282
10050.0,1.000000,1.360230,1.223431,1.630719,1.209521
10060.0,1.000000,1.361709,1.224642,1.630719,1.205832
10070.0,1.000000,1.362985,1.378977,1.631612,1.214274
10080.0,1.000000,1.363786,1.889770,1.634584,1.203766
10090.0,1.000000,1.364582,2.399279,1.637547,1.204119
10100.0,1.000000,1.367354,2.502539,1.643502,1.193658
10110.0,1.000000,1.370973,2.432050,1.650741,1.198593
10120.0,1.000000,1.374591,2.361560,1.657979,1.198565
10130.0,1.000000,1.375798,2.432050,1.660392,1.199648
10140.0,1.000000,1.377004,2.502539,1.662805,1.193726
10150.0,1.000000,1.377118,2.552870,1.661838,1.191111
10160.0,1.000000,1.374674,2.556161,1.652972,1.186967
10170.0,1.000000,1.372224,2.559461,1.644085,1.192776
10180.0,1.000000,1.366265,2.515699,1.639014,1.198985
10190.0,1.000000,1.357968,2.440557,1.636499,1.200976
10200.0,1.000000,1.349673,2.365418,1.633985,1.220441
10210.0,1.000000,1.348157,2.369606,1.635965,1.221716
10220.0,1.000000,1.346638,2.373806,1.637951,1.229510
10230.0,1.000000,1.345429,2.355218,1.639343,1.200428
10240.0,1.000000,1.344941,2.283439,1.639343,1.199898
10250.0,1.000000,1.344456,2.211661,1.639343,1.190839
10260.0,1.000000,1.342749,2.182138,1.637830,1.197041
10270.0,1.000000,1.340226,2.180787,1.635310,1.197324
10280.0,1.000000,1.337704,2.179433,1.632787,1.207174
10290.0,1.000000,1.334868,2.252452,1.628380,1.216479
10300.0,1.000000,1.332041,2.325295,1.623984,1.205899
10310.0,1.000000,1.330427,2.376179,1.622004,1.195080
10320.0,1.000000,1.331637,2.376179,1.625634,1.189038
10330.0,1.000000,1.332848,2.376179,1.629265,1.196173
10340.0,1.000000,1.333834,2.372797,1.633258,1.229010
10350.0,1.000000,1.334671,2.367176,1.637482,1.238463
10360.0,1.000000,1.335504,2.361560,1.641693,1.246172
10370.0,1.000000,1.338325,2.223092,1.647300,1.222190
10380.0,1.000000,1.341153,2.084289,1.652919,1.212402
10390.0,1.000000,1.343625,2.051187,1.657827,1.201835
10400.0,1.000000,1.345254,2.265729,1.661049,1.204458
10410.0,1.000000,1.346887,2.480791,1.664280,1.203130
10420.0,1.000000,1.348270,2.249348,1.656830,1.208898
10430.0,1.000000,1.349485,1.719995,1.642257,1.200552
10440.0,1.000000,1.350697,1.190640,1.627687,1.197959
10450.0,1.000000,1.349685,1.137706,1.625094,1.196437
10460.0,1.000000,1.348423,1.137706,1.623834,1.205761
10470.0,1.000000,1.346559,1.136877,1.621767,1.216665
10480.0,1.000000,1.343302,1.134126,1.617844,1.219621
10490.0,1.000000,1.340057,1.131387,1.613936,1.219824
10500.0,1.000000,1.338035,1.129477,1.611212,1.239571
10510.0,1.000000,1.336826,1.128117,1.609272,1.236149
10520.0,1.000000,1.335619,1.126760,1.607336,1.228187
10530.0,1.000000,1.341868,1.126626,1.606020,1.205457
10540.0,1.000000,1.348945,1.126626,1.604772,1.207151
10550.0,1.000000,1.353536,1.126984,1.606422,1.217682
10560.0,1.000000,1.352334,1.128187,1.614841,1.217534
10570.0,1.000000,1.351131,1.129390,1.623258,1.217744
10580.0,1.000000,1.350650,1.401036,1.630233,1.216431
10590.0,1.000000,1.350650,1.852976,1.636246,1.208933
10600.0,1.000000,1.350650,2.304916,1.642257,1.206153
10610.0,1.000000,1.351030,2.350668,1.650054,1.193427
10620.0,1.000000,1.351453,2.351292,1.658069,1.194497
10630.0,1.000000,1.351790,2.352290,1.664994,1.190211
10640.0,1.000000,1.351790,2.354796,1.667501,1.197790
10650.0,1.000000,1.351790,2.357302,1.670007,1.205389
10660.0,1.000000,1.351790,2.270959,1.667045,1.205388
10670.0,1.000000,1.351790,2.125385,1.660437,1.212916
10680.0,1.000000,1.351790,1.979811,1.653831,1.210143
10690.0,1.000000,1.353260,1.724637,1.651139,1.218632
10700.0,1.000000,1.354897,1.456670,1.648874,1.218077
10710.0,1.000000,1.356892,1.242457,1.646630,1.220474
10720.0,1.000000,1.360311,1.245587,1.644476,1.219047
10730.0,1.000000,1.363750,1.248736,1.642314,1.215696
10740.0,1.000000,1.364133,1.249087,1.640249,1.216823
10750.0,1.000000,1.362474,1.247568,1.638254,1.220909
10760.0,1.000000,1.360819,1.246053,1.636264,1.224816
10770.0,1.000000,1.360655,1.245902,1.636066,1.228896
10780.0,1.000000,1.360655,1.245902,1.636066,1.230580
10790.0,1.000000,1.360655,1.246153,1.635813,1.224514
10800.0,1.000000,1.360655,1.247415,1.634553,1.227598
10810.0,1.000000,1.360655,1.248676,1.633291,1.227314
10820.0,1.000000,1.360191,1.252280,1.633979,1.230447
10830.0,1.000000,1.359412,1.257452,1.635967,1.225383
10840.0,1.000000,1.358631,1.262639,1.637960,1.236176
10850.0,1.000000,1.361143,1.638391,1.649836,1.246245
10860.0,1.000000,1.364023,2.056274,1.662838,1.250984
10870.0,1.000000,1.366336,2.391512,1.674001,1.234773
10880.0,1.000000,1.366336,2.392444,1.677669,1.224731
10890.0,1.000000,1.366336,2.393375,1.681337,1.221672
10900.0,1.000000,1.366972,2.354914,1.684438,1.222603
10910.0,1.000000,1.368242,2.277060,1.686977,1.223204
10920.0,1.000000,1.369511,2.199206,1.689516,1.222794
10930.0,1.000000,1.368098,1.836817,1.678768,1.225136
10940.0,1.000000,1.366387,1.442816,1.666544,1.225931
10950.0,1.000000,1.365349,1.127461,1.656680,1.224624
10960.0,1.000000,1.367021,1.126715,1.656260,1.236690
10970.0,1.000000,1.368697,1.125966,1.655839,1.244638
10980.0,1.000000,1.369156,1.125593,1.654994,1.265305
10990.0,1.000000,1.368392,1.125593,1.653719,1.268136
11000.0,1.000000,1.367628,1.125593,1.652447,1.267121
11010.0,1.000000,1.363435,1.121988,1.648678,1.240174
11020.0,1.000000,1.358888,1.118007,1.644656,1.222456
11030.0,1.000000,1.355557,1.115660,1.641204,1.217740
11040.0,1.000000,1.357017,1.119805,1.639985,1.223279
11050.0,1.000000,1.358481,1.123950,1.638767,1.222432
11060.0,1.000000,1.360348,1.127112,1.637525,1.209851
11070.0,1.000000,1.362628,1.129295,1.636261,1.209989
11080.0,1.000000,1.364905,1.131478,1.634995,1.210167
11090.0,1.000000,1.366777,1.178807,1.644736,1.224783
11100.0,1.000000,1.368604,1.231152,1.655703,1.213263
11110.0,1.000000,1.370067,1.354654,1.666423,1.218982
11120.0,1.000000,1.370067,1.762792,1.676169,1.214858
11130.0,1.000000,1.370067,2.170931,1.685917,1.229657
11140.0,1.000000,1.369457,2.375885,1.692007,1.229347
11150.0,1.000000,1.368238,2.377659,1.694445,1.224300
11160.0,1.000000,1.367020,2.379431,1.696882,1.220201
11170.0,1.000000,1.367282,2.320621,1.693320,1.215485
11180.0,1.000000,1.367916,2.246666,1.688260,1.217834
11190.0,1.000000,1.368179,2.187696,1.682748,1.207616
11200.0,1.000000,1.366960,2.188670,1.675440,1.203006
11210.0,1.000000,1.365742,2.189644,1.668128,1.199265
11220.0,1.000000,1.362473,2.189692,1.662242,1.213627
11230.0,1.000000,1.357170,2.188825,1.657791,1.220516
11240.0,1.000000,1.351877,2.187956,1.653348,1.232150
11250.0,1.000000,1.349458,2.242574,1.647770,1.233851
11260.0,1.000000,1.347761,2.310919,1.641922,1.231228
11270.0,1.000000,1.346405,2.365022,1.637013,1.241871
11280.0,1.000000,1.346405,2.362803,1.635802,1.244467
11290.0,1.000000,1.346405,2.360584,1.634591,1.246743
11300.0,1.000000,1.347616,2.325485,1.633381,1.233976
11310.0,1.000000,1.350035,2.257504,1.632170,1.222531
11320.0,1.000000,1.352456,2.189521,1.630960,1.222835
11330.0,1.000000,1.354302,2.176271,1.628335,1.219683
11340.0,1.000000,1.356007,2.176700,1.625345,1.231711
11350.0,1.000000,1.357376,2.177535,1.624165,1.230405
11360.0,1.000000,1.357376,2.179964,1.630237,1.233350
11370.0,1.000000,1.357376,2.182391,1.636308,1.229709
11380.0,1.000000,1.354949,2.150993,1.642380,1.226486
11390.0,1.000000,1.350091,2.085765,1.648451,1.218351
11400.0,1.000000,1.345233,2.020540,1.654524,1.219596
11410.0,1.000000,1.346206,2.010616,1.657680,1.228618
11420.0,1.000000,1.348635,2.014520,1.660109,1.244855
11430.0,1.000000,1.350692,1.989217,1.661287,1.236085
11440.0,1.000000,1.349432,1.701073,1.651197,1.225591
11450.0,1.000000,1.348172,1.412926,1.641109,1.212336
11460.0,1.000000,1.347541,1.509289,1.636066,1.210243
11470.0,1.000000,1.347541,1.990163,1.636066,1.206175
11480.0,1.000000,1.347541,2.471037,1.636066,1.200235
11490.0,1.000000,1.354341,2.567213,1.635093,1.203033
11500.0,1.000000,1.362842,2.567213,1.633879,1.201374
11510.0,1.000000,1.370995,2.559899,1.632787,1.205592
11520.0,1.000000,1.376041,2.486760,1.632787,1.196986
11530.0,1.000000,1.381083,2.413618,1.632787,1.203473
11540.0,1.000000,1.386928,2.377535,1.633122,1.207980
11550.0,1.000000,1.393571,2.378511,1.633792,1.216506
11560.0,1.000000,1.400222,2.379488,1.634463,1.214878
11570.0,1.000000,1.402011,2.049694,1.635134,1.216911
11580.0,1.000000,1.402584,1.636896,1.635803,1.223827
11590.0,1.000000,1.403161,1.315756,1.635968,1.232429
11600.0,1.000000,1.403738,1.822599,1.631585,1.232316
11610.0,1.000000,1.404315,2.329861,1.627195,1.226465
11620.0,1.000000,1.404604,2.583318,1.628655,1.222387
11630.0,1.000000,1.404604,2.582662,1.635966,1.210840
11640.0,1.000000,1.404604,2.582003,1.643275,1.205957
11650.0,1.000000,1.403745,2.468399,1.651218,1.205710
11660.0,1.000000,1.402668,2.326250,1.659341,1.214461
11670.0,1.000000,1.400715,2.198020,1.666790,1.218204
11680.0,1.000000,1.390877,2.198020,1.668012,1.220142
11690.0,1.000000,1.381041,2.198020,1.669235,1.212863
11700.0,1.000000,1.373339,2.043135,1.663028,1.215025
11710.0,1.000000,1.368855,1.656615,1.645716,1.208550
11720.0,1.000000,1.364382,1.271071,1.628451,1.214622
11730.0,1.000000,1.361050,1.193105,1.624026,1.229767
11740.0,1.000000,1.358005,1.191886,1.622807,1.242247
11750.0,1.000000,1.354777,1.190547,1.621712,1.241563
11760.0,1.000000,1.349903,1.188110,1.621712,1.225159
11770.0,1.000000,1.345029,1.185672,1.621712,1.227264
11780.0,1.000000,1.342105,1.184212,1.621204,1.234149
11790.0,1.000000,1.342105,1.184212,1.619940,1.234182
11800.0,1.000000,1.342105,1.184212,1.618674,1.225886
11810.0,1.000000,1.340799,1.184087,1.616847,1.222788
11820.0,1.000000,1.339169,1.183930,1.614882,1.226190
11830.0,1.000000,1.338312,1.184154,1.613115,1.215826
11840.0,1.000000,1.344383,1.187803,1.613115,1.206340
11850.0,1.000000,1.350455,1.191451,1.613115,1.202087
11860.0,1.000000,1.354261,1.340384,1.615542,1.205724
11870.0,1.000000,1.354664,1.707239,1.621615,1.221890
11880.0,1.000000,1.355070,2.074096,1.627687,1.226555
11890.0,1.000000,1.354897,2.235846,1.633922,1.235178
11900.0,1.000000,1.354477,2.309692,1.640227,1.214381
11910.0,1.000000,1.354140,2.383012,1.646344,1.209283
11920.0,1.000000,1.354570,2.451701,1.650778,1.198352
11930.0,1.000000,1.355002,2.520556,1.655221,1.205515
11940.0,1.000000,1.356899,2.372155,1.656752,1.204638
11950.0,1.000000,1.360996,1.896854,1.653894,1.202878
11960.0,1.000000,1.365104,1.420394,1.651027,1.202880
11970.0,1.000000,1.366336,1.274562,1.650165,1.197697
11980.0,1.000000,1.366336,1.270754,1.650165,1.196689
11990.0,1.000000,1.366582,1.267327,1.650043,1.196298
12000.0,1.000000,1.369027,1.267327,1.648821,1.194296
12010.0,1.000000,1.371472,1.267327,1.647598,1.191857
12020.0,1.000000,1.372112,1.266839,1.646866,1.194162
12030.0,1.000000,1.370050,1.265616,1.646866,1.193185
12040.0,1.000000,1.367988,1.264394,1.646866,1.211200
12050.0,1.000000,1.364711,1.262903,1.645402,1.205622
12060.0,1.000000,1.360924,1.261304,1.643319,1.208221
12070.0,1.000000,1.357484,1.260021,1.642134,1.197691
12080.0,1.000000,1.357082,1.261558,1.649017,1.194946
12090.0,1.000000,1.356677,1.263100,1.655918,1.192888
12100.0,1.000000,1.356437,1.265983,1.660555,1.189746
12110.0,1.000000,1.356437,1.270871,1.661778,1.196076
12120.0,1.000000,1.356437,1.275761,1.663001,1.201439
12130.0,1.000000,1.355581,1.567781,1.668501,1.205783
12140.0,1.000000,1.354358,1.982854,1.675836,1.209622
12150.0,1.000000,1.353136,2.397928,1.683169,1.210002
12160.0,1.000000,1.353136,2.397455,1.686977,1.211728
12170.0,1.000000,1.353136,2.396983,1.690784,1.203413
12180.0,1.000000,1.352475,2.394455,1.690289,1.203790
12190.0,1.000000,1.350824,2.388849,1.683344,1.195355
12200.0,1.000000,1.349178,2.383254,1.676419,1.238038
12210.0,1.000000,1.348982,2.055814,1.662969,1.253018
12220.0,1.000000,1.349408,1.589472,1.646686,1.267243
12230.0,1.000000,1.349835,1.121990,1.630363,1.232751
12240.0,1.000000,1.349835,1.120607,1.627826,1.220229
12250.0,1.000000,1.349835,1.119224,1.625287,1.224018
12260.0,1.000000,1.348370,1.118707,1.623275,1.229682
12270.0,1.000000,1.344702,1.119496,1.622053,1.235934
12280.0,1.000000,1.341034,1.120288,1.620830,1.225274
12290.0,1.000000,1.338790,1.115631,1.618223,1.223643
12300.0,1.000000,1.337157,1.108658,1.615029,1.226904
12310.0,1.000000,1.335527,1.101699,1.611842,1.235449
12320.0,1.000000,1.333841,1.100308,1.608545,1.267965
12330.0,1.000000,1.332156,1.098917,1.605249,1.275404
12340.0,1.000000,1.331148,1.099225,1.604249,1.287900
12350.0,1.000000,1.331148,1.102072,1.606678,1.259494
12360.0,1.000000,1.331148,1.104920,1.609107,1.257739
12370.0,1.000000,1.332280,1.383553,1.615459,1.251580
12380.0,1.000000,1.333902,1.781204,1.623510,1.261361
12390.0,1.000000,1.335527,2.179824,1.631579,1.262689
12400.0,1.000000,1.336746,2.254548,1.640107,1.265113
12410.0,1.000000,1.337962,2.329272,1.648636,1.256045
12420.0,1.000000,1.339325,2.382375,1.656373,1.247194
12430.0,1.000000,1.341021,2.385030,1.662271,1.254429
12440.0,1.000000,1.342725,2.387697,1.668189,1.262520
12450.0,1.000000,1.342378,2.086414,1.663978,1.264142
12460.0,1.000000,1.341158,1.654869,1.655422,1.261239
12470.0,1.000000,1.339935,1.223322,1.646866,1.273995
12480.0,1.000000,1.339935,1.184473,1.641976,1.287154
12490.0,1.000000,1.339935,1.145624,1.637086,1.286717
12500.0,1.000000,1.339935,1.118508,1.632521,1.275608
12510.0,1.000000,1.339935,1.118772,1.628714,1.272005
12520.0,1.000000,1.339935,1.119033,1.624906,1.265934
12530.0,1.000000,1.339935,1.119113,1.623764,1.262038
12540.0,1.000000,1.339935,1.119113,1.623764,1.263160
12550.0,1.000000,1.339935,1.119113,1.623764,1.264062
12560.0,1.000000,1.341158,1.156893,1.622541,1.265133
12570.0,1.000000,1.342378,1.194676,1.621319,1.258201
12580.0,1.000000,1.342853,1.221503,1.620083,1.276386
12590.0,1.000000,1.341585,1.222774,1.618812,1.280840
12600.0,1.000000,1.340316,1.224042,1.617543,1.276316
12610.0,1.000000,1.339935,1.228701,1.618874,1.249277
12620.0,1.000000,1.339935,1.234814,1.621319,1.237514
12630.0,1.000000,1.339935,1.240924,1.623764,1.237434
12640.0,1.000000,1.339935,1.595182,1.631097,1.248384
12650.0,1.000000,1.339935,1.949439,1.638432,1.249057
12660.0,1.000000,1.344440,2.196479,1.645398,1.252475
12670.0,1.000000,1.359457,2.193341,1.651511,1.244777
12680.0,1.000000,1.374474,2.190201,1.657622,1.246803
12690.0,1.000000,1.381534,2.237552,1.662094,1.244846
12700.0,1.000000,1.383290,2.318725,1.665478,1.242294
12710.0,1.000000,1.385053,2.400113,1.668876,1.241321
12720.0,1.000000,1.380091,2.393220,1.652558,1.237446
12730.0,1.000000,1.375153,2.386359,1.636320,1.239776
12740.0,1.000000,1.371217,2.381692,1.624634,1.242247
12750.0,1.000000,1.369569,2.382067,1.623417,1.241046
12760.0,1.000000,1.367920,2.382442,1.622199,1.235167
12770.0,1.000000,1.359141,2.392227,1.619433,1.247582
12780.0,1.000000,1.345612,2.408285,1.615638,1.252669
12790.0,1.000000,1.332080,2.424343,1.611842,1.255744
12800.0,1.000000,1.325761,2.338328,1.610624,1.239945
12810.0,1.000000,1.319439,2.252315,1.609405,1.236699
12820.0,1.000000,1.311708,2.170961,1.607821,1.233156
12830.0,1.000000,1.300681,2.100476,1.605386,1.236286
12840.0,1.000000,1.289655,2.029988,1.602949,1.231600
12850.0,1.000000,1.288878,2.001795,1.601973,1.239100
12860.0,1.000000,1.294932,2.001795,1.601973,1.227274
12870.0,1.000000,1.300988,2.001795,1.601973,1.235405
12880.0,1.000000,1.311342,2.000318,1.610503,1.232887
12890.0,1.000000,1.321698,1.998841,1.619030,1.235392
12900.0,1.000000,1.330532,1.998491,1.628153,1.226878
12910.0,1.000000,1.335815,2.000767,1.638684,1.236660
12920.0,1.000000,1.341113,2.003047,1.649237,1.248236
12930.0,1.000000,1.343236,2.003961,1.655667,1.272769
12940.0,1.000000,1.343236,2.003961,1.659333,1.271376
12950.0,1.000000,1.343236,2.003961,1.663001,1.270590
12960.0,1.000000,1.343236,1.729551,1.663368,1.245741
12970.0,1.000000,1.343236,1.424652,1.663368,1.239118
12980.0,1.000000,1.342869,1.206821,1.659700,1.234193
12990.0,1.000000,1.341647,1.192153,1.647477,1.240160
13000.0,1.000000,1.340424,1.177484,1.635253,1.232342
13010.0,1.000000,1.339702,1.172055,1.630241,1.228525
13020.0,1.000000,1.339312,1.172784,1.630031,1.222877
13030.0,1.000000,1.338925,1.173517,1.629826,1.219865
13040.0,1.000000,1.338492,1.174248,1.627282,1.217906
13050.0,1.000000,1.338055,1.174983,1.624482,1.224871
13060.0,1.000000,1.337750,1.176233,1.621782,1.240080
13070.0,1.000000,1.337750,1.178686,1.619328,1.249393
13080.0,1.000000,1.337750,1.181140,1.616877,1.265771
13090.0,1.000000,1.337013,1.182120,1.615161,1.270222
13100.0,1.000000,1.335787,1.182120,1.613934,1.273223
13110.0,1.000000,1.334560,1.182120,1.612707,1.261826
13120.0,1.000000,1.334438,1.188743,1.609274,1.257056
13130.0,1.000000,1.334438,1.196101,1.605594,1.253377
13140.0,1.000000,1.334438,1.263502,1.604179,1.253690
13150.0,1.000000,1.334438,1.571065,1.611819,1.253437
13160.0,1.000000,1.334438,1.878630,1.619462,1.250786
13170.0,1.000000,1.336892,2.003602,1.631073,1.249403
13180.0,1.000000,1.340991,2.006853,1.645365,1.248021
13190.0,1.000000,1.345102,2.010114,1.659695,1.256852
13200.0,1.000000,1.345132,2.008218,1.668141,1.254736
13210.0,1.000000,1.344708,2.005752,1.675916,1.282039
13220.0,1.000000,1.344029,1.944414,1.681690,1.294220
13230.0,1.000000,1.342322,1.648018,1.679554,1.293308
13240.0,1.000000,1.340615,1.352372,1.677418,1.266669
13250.0,1.000000,1.339935,1.233591,1.674368,1.246440
13260.0,1.000000,1.339935,1.232369,1.670701,1.242916
13270.0,1.000000,1.339935,1.231146,1.667035,1.234158
13280.0,1.000000,1.339935,1.231025,1.666668,1.233226
13290.0,1.000000,1.339935,1.231025,1.666668,1.230937
13300.0,1.000000,1.339935,1.231531,1.666159,1.236604
13310.0,1.000000,1.339935,1.234071,1.663622,1.241062
13320.0,1.000000,1.339935,1.236610,1.661083,1.244794
13330.0,1.000000,1.339201,1.239092,1.657867,1.246086
13340.0,1.000000,1.337979,1.241537,1.654199,1.242573
13350.0,1.000000,1.336756,1.243980,1.650532,1.238771
13360.0,1.000000,1.337733,1.245326,1.641366,1.240336
13370.0,1.000000,1.338956,1.246549,1.631586,1.237638
13380.0,1.000000,1.339935,1.317932,1.624496,1.236359
13390.0,1.000000,1.339935,1.669969,1.628163,1.247515
13400.0,1.000000,1.339935,2.022004,1.631831,1.249111
13410.0,1.000000,1.339717,2.196624,1.635164,1.245211
13420.0,1.000000,1.339290,2.193843,1.638162,1.224105
13430.0,1.000000,1.338857,2.191064,1.641147,1.225932
13440.0,1.000000,1.338443,2.188387,1.641839,1.231593
13450.0,1.000000,1.338032,2.185727,1.642275,1.241721
13460.0,1.000000,1.337788,2.184423,1.641808,1.232863
13470.0,1.000000,1.338199,2.188497,1.637725,1.228353
13480.0,1.000000,1.338608,2.192578,1.633627,1.219728
13490.0,1.000000,1.338817,1.963494,1.626517,1.227813
13500.0,1.000000,1.338817,1.501225,1.616397,1.236436
13510.0,1.000000,1.338817,1.038957,1.606276,1.234692
13520.0,1.000000,1.339189,0.993818,1.605930,1.224170
13530.0,1.000000,1.339601,0.995030,1.606666,1.220648
13540.0,1.000000,1.339690,0.996004,1.607261,1.221128
13550.0,1.000000,1.338467,0.996004,1.607261,1.242148
13560.0,1.000000,1.337245,0.996004,1.607261,1.242920
13570.0,1.000000,1.337270,0.995222,1.607261,1.247470
13580.0,1.000000,1.338539,0.993656,1.607261,1.233889
13590.0,1.000000,1.339807,0.992089,1.607261,1.228662
13600.0,1.000000,1.338834,0.991933,1.606162,1.226067
13610.0,1.000000,1.337612,0.991933,1.604939,1.221938
13620.0,1.000000,1.336635,0.992321,1.603228,1.222205
13630.0,1.000000,1.336635,0.994261,1.599561,1.224276
13640.0,1.000000,1.336635,0.996202,1.595893,1.234201
13650.0,1.000000,1.331750,1.215947,1.591279,1.244202
13660.0,1.000000,1.322091,1.648740,1.585783,1.233995
13670.0,1.000000,1.312567,2.075294,1.580361,1.219034
13680.0,1.000000,1.310620,2.155284,1.581792,1.204473
13690.0,1.000000,1.310545,2.149571,1.584909,1.206699
13700.0,1.000000,1.310900,2.145694,1.588373,1.208139
13710.0,1.000000,1.312973,2.149085,1.593272,1.232456
13720.0,1.000000,1.315048,2.152483,1.598184,1.232826
13730.0,1.000000,1.314891,1.978023,1.597653,1.227968
13740.0,1.000000,1.312495,1.625700,1.591664,1.206635
13750.0,1.000000,1.310099,1.273375,1.585677,1.209697
13760.0,1.000000,1.308625,1.201915,1.580499,1.212646
13770.0,1.000000,1.307382,1.200672,1.575523,1.211620
13780.0,1.000000,1.306868,1.200119,1.571884,1.205016
13790.0,1.000000,1.309276,1.202330,1.573580,1.204155
13800.0,1.000000,1.311693,1.204550,1.575281,1.210052
13810.0,1.000000,1.315055,1.207637,1.578113,1.209547
13820.0,1.000000,1.319371,1.211600,1.582083,1.210478
13830.0,1.000000,1.323718,1.215593,1.586082,1.208912
13840.0,1.000000,1.328611,1.218063,1.590689,1.212843
13850.0,1.000000,1.333671,1.220162,1.595479,1.222699
13860.0,1.000000,1.337913,1.221855,1.599339,1.221015
13870.0,1.000000,1.338730,1.221855,1.599339,1.220994
